"id","id_assessment","id_student","date_submitted","is_banked","score","total_vle_before_assessment"
"9341","14991","535755","60","0","100","18"
"9342","14989","554336","186","0","85","33"
"9343","14991","535760","60","0","100","15"
"9344","14989","554344","198","0","78","38"
"9345","14991","535773","60","0","100","74"
"9346","14989","554352","187","0","76","33"
"9347","14991","535778","60","0","100","7"
"9348","14989","554374","187","0","80","25"
"9349","14991","535800","60","0","100","22"
"9350","14989","554608","187","0","76","61"
"9351","14991","535807","60","0","100","9"
"9352","14991","466810","60","0","100","48"
"9353","14989","554795","186","0","85","43"
"9354","14991","535820","60","0","100","24"
"9355","14991","466959","60","0","80","11"
"9356","14989","554898","193","0","35","40"
"9357","14991","466973","60","0","100","19"
"9358","14991","536112","60","0","100","17"
"9359","14989","554998","181","0","70","30"
"9360","14991","467035","60","0","100","18"
"9361","14991","536188","60","0","100","28"
"9362","14989","555059","166","0","82","73"
"9363","14991","467292","60","0","100","25"
"9364","14991","536189","60","0","100","36"
"9365","14989","555086","187","0","67","28"
"9366","14991","536203","60","0","100","25"
"9367","14989","555102","183","0","75","10"
"9368","14991","536205","60","0","80","10"
"9369","14989","555263","186","0","65","35"
"9370","14991","536270","60","0","100","25"
"9371","14989","555309","186","0","76","81"
"9372","14991","536442","60","0","80","29"
"9373","14989","555414","186","0","63","52"
"9374","14991","536452","60","0","100","17"
"9375","14989","555667","183","0","73","42"
"9376","14991","536722","60","0","100","42"
"9377","14989","555672","187","0","75","59"
"9378","14991","536726","60","0","100","28"
"9379","14989","555674","185","0","86","34"
"9380","14991","536856","60","0","80","36"
"9381","14989","555675","186","0","82","55"
"9382","14991","536900","60","0","100","7"
"9383","14989","555695","186","0","70","55"
"9384","14991","537162","60","0","100","35"
"9385","14991","245404","60","0","100","24"
"9386","14989","555838","186","0","85","37"
"9387","14991","537193","60","0","100","39"
"9388","14991","247267","60","0","80","28"
"9389","14989","556292","185","0","80","70"
"9390","14991","537255","60","0","100","32"
"9391","14991","248103","60","0","100","18"
"9392","14989","556301","185","0","89","46"
"9393","14989","556349","187","0","64","28"
"9394","14989","556502","185","0","86","32"
"9395","14989","556553","187","0","82","27"
"9396","14989","556860","185","0","78","52"
"9397","14989","556871","186","0","90","35"
"9398","14989","556876","178","0","83","24"
"9399","14991","467756","60","0","80","21"
"9400","14989","556878","187","0","75","41"
"9401","14991","468021","60","0","80","25"
"9402","14989","556883","186","0","72","38"
"9403","14991","468792","60","0","100","28"
"9404","14989","556887","187","0","65","36"
"9405","14991","468949","60","0","100","19"
"9406","14991","249534","60","0","80","19"
"9407","14989","556892","187","0","90","39"
"9408","14991","469683","60","0","100","7"
"9409","14991","251351","60","0","100","14"
"9410","14991","470318","60","0","100","37"
"9411","14989","556987","187","0","53","25"
"9412","14991","252340","60","0","80","9"
"9413","14991","470653","60","0","100","24"
"9414","14989","556990","184","0","89","30"
"9415","14991","255347","60","0","100","65"
"9416","14991","471219","60","0","100","35"
"9417","14989","556992","186","0","57","28"
"9418","14991","255998","60","0","60","22"
"9419","14991","471525","60","0","80","33"
"9420","14989","556997","186","0","79","22"
"9421","14991","262294","60","0","60","33"
"9422","14991","472182","60","0","80","53"
"9423","14989","556999","187","0","78","24"
"9424","14991","472586","60","0","100","16"
"9425","14991","262454","60","0","100","12"
"9426","14989","557006","186","0","55","26"
"9427","14991","473095","60","0","100","37"
"9428","14991","537259","60","0","100","32"
"9429","14991","262741","60","0","60","39"
"9430","14991","473328","60","0","100","15"
"9431","14989","557024","186","0","71","38"
"9432","14991","263499","60","0","100","71"
"9433","14991","537342","60","0","100","23"
"9434","14991","475460","60","0","60","9"
"9435","14991","265958","60","0","80","20"
"9436","14989","557032","186","0","81","96"
"9437","14991","475688","60","0","100","32"
"9438","14991","537392","60","0","80","23"
"9439","14991","267761","60","0","100","27"
"9440","14991","476201","60","0","80","22"
"9441","14989","557057","187","0","85","32"
"9442","14991","270567","60","0","80","13"
"9443","14991","537414","60","0","100","20"
"9444","14991","476297","60","0","100","28"
"9445","14989","557145","186","0","91","34"
"9446","14991","271036","60","0","100","28"
"9447","14991","537434","60","0","100","33"
"9448","14989","557285","187","0","67","54"
"9449","14991","272580","60","0","100","18"
"9450","14991","537464","60","0","100","19"
"9451","14991","273731","60","0","100","29"
"9452","14989","557308","187","0","45","83"
"9453","14991","537473","60","0","100","45"
"9454","14991","273877","60","0","100","17"
"9455","14989","557325","180","0","65","18"
"9456","14991","276717","60","0","100","23"
"9457","14989","557451","187","0","85","22"
"9458","14991","277733","60","0","60","17"
"9459","14989","557528","187","0","78","34"
"9460","14991","278447","60","0","100","21"
"9461","14989","557594","187","0","70","34"
"9462","14991","281564","60","0","100","18"
"9463","14989","557622","186","0","90","32"
"9464","14991","284076","60","0","100","23"
"9465","14989","557758","186","0","85","61"
"9466","14991","285633","60","0","100","26"
"9467","14989","557775","195","0","75","40"
"9468","14991","285912","60","0","80","8"
"9469","14989","557968","184","0","65","19"
"9470","14991","288380","-1","1","80","0"
"9471","14989","557979","187","0","61","27"
"9472","14991","288990","60","0","40","10"
"9473","14989","558024","186","0","75","31"
"9474","14991","290550","60","0","100","12"
"9475","14989","558040","187","0","85","35"
"9476","14991","291037","60","0","80","29"
"9477","14989","558042","187","0","81","22"
"9478","14991","291194","60","0","100","23"
"9479","14989","558066","186","0","90","21"
"9480","14991","294381","60","0","100","21"
"9481","14989","558068","186","0","87","34"
"9482","14991","294961","60","0","80","36"
"9483","14989","558075","183","0","73","23"
"9484","14991","295754","60","0","100","25"
"9485","14989","558099","187","0","83","72"
"9486","14991","297484","60","0","100","24"
"9487","14989","558168","187","0","73","17"
"9488","14991","298322","60","0","100","81"
"9489","14989","558250","186","0","79","29"
"9490","14991","298476","60","0","100","28"
"9491","14989","558373","186","0","95","75"
"9492","14991","306886","60","0","100","18"
"9493","14989","558435","168","0","90","63"
"9494","14989","558622","190","0","66","58"
"9495","14991","309175","60","0","100","8"
"9496","14989","558689","187","0","35","20"
"9497","14991","309709","60","0","100","29"
"9498","14989","558703","191","0","75","21"
"9499","14991","309734","60","0","100","33"
"9500","14989","558747","184","0","63","44"
"9501","14991","313810","60","0","100","29"
"9502","14989","558769","166","0","69","38"
"9503","14991","315186","60","0","100","25"
"9504","14989","558820","187","0","80","69"
"9505","14991","316841","60","0","100","31"
"9506","14991","318056","60","0","80","24"
"9507","14989","558903","190","0","61","23"
"9508","14991","319209","60","0","100","26"
"9509","14989","558955","187","0","56","31"
"9510","14991","322960","60","0","100","27"
"9511","14989","558965","181","0","60","31"
"9512","14991","324236","60","0","100","41"
"9513","14989","559031","187","0","79","25"
"9514","14991","325511","60","0","100","9"
"9515","14989","559180","173","0","78","28"
"9516","14991","325879","60","0","100","18"
"9517","14989","559350","195","0","43","32"
"9518","14991","329226","60","0","100","20"
"9519","14989","559389","187","0","70","47"
"9520","14991","329321","60","0","100","19"
"9521","14989","559458","186","0","83","63"
"9522","14991","329800","60","0","100","23"
"9523","14989","559475","187","0","87","43"
"9524","14989","559495","186","0","90","47"
"9525","14991","331354","60","0","100","24"
"9526","14989","559595","187","0","75","42"
"9527","14991","331844","60","0","100","27"
"9528","14989","559608","186","0","70","49"
"9529","14991","476369","60","0","100","23"
"9530","14991","334291","60","0","100","25"
"9531","14989","559611","187","0","88","27"
"9532","14991","476596","60","0","100","27"
"9533","14991","335421","60","0","80","19"
"9534","14989","559651","186","0","63","21"
"9535","14991","335600","60","0","80","17"
"9536","14989","559744","182","0","83","34"
"9537","14991","335910","60","0","100","20"
"9538","14989","560319","183","0","66","37"
"9539","14991","338056","60","0","100","15"
"9540","14989","560455","184","0","70","30"
"9541","14989","560968","186","0","87","65"
"9542","14991","338861","60","0","100","17"
"9543","14989","560970","187","0","95","38"
"9544","14991","339379","60","0","100","21"
"9545","14989","561138","185","0","75","35"
"9546","14991","339946","60","0","100","25"
"9547","14989","561161","186","0","95","60"
"9548","14991","340831","60","0","100","74"
"9549","14989","561164","182","0","90","62"
"9550","14991","341040","60","0","100","13"
"9551","14989","561166","186","0","89","35"
"9552","14991","341509","60","0","100","30"
"9553","14989","561167","186","0","85","61"
"9554","14991","349040","60","0","80","29"
"9555","14989","561343","186","0","70","25"
"9556","14991","350622","60","0","100","31"
"9557","14989","561437","186","0","93","48"
"9558","14991","351271","60","0","100","39"
"9559","14989","561444","184","0","84","37"
"9560","14991","351290","60","0","100","18"
"9561","14989","561445","194","0","95","77"
"9562","14991","352161","60","0","100","15"
"9563","14989","561448","187","0","81","22"
"9564","14991","352364","60","0","100","17"
"9565","14991","476709","60","0","80","35"
"9566","14989","561452","181","0","84","43"
"9567","14991","353093","60","0","100","40"
"9568","14991","476710","60","0","100","42"
"9569","14989","561458","186","0","76","23"
"9570","14991","354058","60","0","100","7"
"9571","14991","476783","60","0","100","30"
"9572","14991","354895","60","0","100","24"
"9573","14989","561459","196","0","92","39"
"9574","14991","477009","60","0","100","12"
"9575","14991","355369","60","0","80","32"
"9576","14991","477011","60","0","40","28"
"9577","14989","561461","182","0","80","33"
"9578","14991","477164","60","0","100","16"
"9579","14991","477167","60","0","100","12"
"9580","14991","537488","60","0","100","31"
"9581","14989","561713","186","0","52","64"
"9582","14991","477734","60","0","80","33"
"9583","14989","562489","184","0","76","32"
"9584","14991","477835","60","0","60","7"
"9585","14989","562495","187","0","78","25"
"9586","14991","478317","60","0","100","96"
"9587","14991","357928","60","0","80","20"
"9588","14989","563330","188","0","93","31"
"9589","14991","478444","60","0","100","17"
"9590","14991","360188","60","0","100","32"
"9591","14989","563363","187","0","66","31"
"9592","14991","478792","60","0","80","46"
"9593","14991","360489","60","0","100","15"
"9594","14989","563874","190","0","86","65"
"9595","14991","479060","60","0","100","25"
"9596","14991","360877","60","0","100","31"
"9597","14991","479171","60","0","100","37"
"9598","14989","563877","188","0","74","45"
"9599","14991","361603","60","0","100","27"
"9600","14991","479343","60","0","100","19"
"9601","14989","563878","185","0","40","57"
"9602","14991","479516","60","0","80","16"
"9603","14991","362760","60","0","60","50"
"9604","14989","563879","187","0","71","29"
"9605","14991","479519","60","0","100","29"
"9606","14989","565870","187","0","80","38"
"9607","14991","363401","60","0","100","10"
"9608","14989","1008675","187","0","82","59"
"9609","14991","363416","60","0","100","18"
"9610","14989","1436591","183","0","100","36"
"9611","14991","363660","60","0","100","37"
"9612","14989","1480800","176","0","84","28"
"9613","14991","365439","60","0","100","23"
"9614","14989","1493476","187","0","85","41"
"9615","14991","365452","60","0","100","39"
"9616","14989","1521540","181","0","95","46"
"9617","14991","365488","60","0","100","11"
"9618","14989","1574398","184","0","78","67"
"9619","14991","365707","60","0","100","40"
"9620","14989","1659662","178","0","73","34"
"9621","14991","367348","60","0","60","10"
"9622","14989","1678401","187","0","61","80"
"9623","14991","367609","60","0","100","34"
"9624","14989","1721462","190","0","62","51"
"9625","14991","370302","60","0","80","29"
"9626","14989","1728437","187","0","68","55"
"9627","14991","370720","60","0","100","11"
"9628","14989","1747892","186","0","88","130"
"9629","14991","480382","60","0","100","23"
"9630","14991","371679","60","0","100","66"
"9631","14991","480458","60","0","80","25"
"9632","14989","1753965","190","0","81","50"
"9633","14991","374102","60","0","80","26"
"9634","14991","480507","60","0","100","14"
