"code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result"
"BBB","2013J","592815","F","West Midlands Region","No Formal quals","0-10%","0-35","0","60","N","Withdrawn"
"BBB","2013J","592854","F","South West Region","A Level or Equivalent","70-80%","0-35","0","120","N","Pass"
"BBB","2013J","592900","M","Wales","HE Qualification","60-70%","0-35","0","60","N","Pass"
"BBB","2013J","592949","F","West Midlands Region","Lower Than A Level","40-50%","35-55","0","60","N","Withdrawn"
"BBB","2013J","593023","F","South Region","HE Qualification","60-70%","35-55","0","60","N","Pass"
"BBB","2013J","593081","F","South East Region","A Level or Equivalent","10-20","0-35","0","120","N","Pass"
"BBB","2013J","593189","F","South Region","Lower Than A Level","70-80%","0-35","0","90","Y","Fail"
"BBB","2013J","593281","M","Wales","A Level or Equivalent","50-60%","0-35","0","60","N","Withdrawn"
"BBB","2013J","593299","M","Wales","Lower Than A Level","20-30%","35-55","0","60","N","Fail"
"BBB","2013J","593385","F","Wales","HE Qualification","80-90%","0-35","0","120","N","Pass"
"BBB","2013J","593421","F","Ireland","A Level or Equivalent","10-20","0-35","0","60","N","Pass"
"BBB","2013J","593427","F","Ireland","Lower Than A Level","70-80%","35-55","0","75","N","Pass"
"BBB","2013J","593440","F","Ireland","Lower Than A Level","40-50%","0-35","0","60","N","Withdrawn"
"BBB","2013J","593441","F","Ireland","Lower Than A Level","50-60%","0-35","0","60","N","Withdrawn"
"BBB","2013J","593444","F","Ireland","Lower Than A Level","30-40%","0-35","0","60","N","Pass"
"BBB","2013J","593510","F","Yorkshire Region","Lower Than A Level","60-70%","0-35","0","60","N","Pass"
"BBB","2013J","593513","M","North Western Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"BBB","2013J","593514","M","South East Region","A Level or Equivalent","40-50%","0-35","0","60","N","Fail"
"BBB","2013J","593593","F","South East Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"BBB","2013J","593613","F","Yorkshire Region","A Level or Equivalent","50-60%","0-35","0","120","N","Fail"
"BBB","2013J","593631","F","East Anglian Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"BBB","2013J","593685","F","Ireland","A Level or Equivalent","60-70%","35-55","0","60","N","Pass"
"BBB","2013J","593692","F","Ireland","Lower Than A Level","40-50%","0-35","0","60","N","Pass"
"BBB","2013J","593694","F","Ireland","Lower Than A Level","50-60%","35-55","0","60","N","Pass"
"BBB","2013J","593695","F","Ireland","Lower Than A Level","60-70%","35-55","0","75","N","Pass"
"BBB","2013J","593707","F","Ireland","A Level or Equivalent","40-50%","35-55","0","60","N","Withdrawn"
"BBB","2013J","593709","F","Ireland","Lower Than A Level","10-20","35-55","0","60","N","Fail"
"BBB","2013J","593711","F","Ireland","Lower Than A Level","50-60%","35-55","0","60","N","Pass"
"BBB","2013J","593712","F","Ireland","Lower Than A Level","30-40%","0-35","0","60","N","Pass"
"BBB","2013J","593715","F","Ireland","Lower Than A Level","50-60%","35-55","0","60","N","Pass"
"BBB","2013J","593727","F","Ireland","Lower Than A Level","60-70%","35-55","0","75","N","Pass"
"BBB","2013J","593743","F","East Anglian Region","A Level or Equivalent","10-20","0-35","0","60","N","Pass"
"BBB","2013J","593798","F","Wales","Lower Than A Level","60-70%","0-35","0","60","N","Pass"
"BBB","2013J","593871","F","East Midlands Region","A Level or Equivalent","10-20","0-35","0","90","Y","Pass"
"BBB","2013J","593875","F","Ireland","A Level or Equivalent","20-30%","0-35","0","60","N","Distinction"
"BBB","2013J","593898","F","South East Region","Lower Than A Level","20-30%","0-35","0","90","Y","Pass"
"BBB","2013J","593900","F","Yorkshire Region","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"BBB","2013J","594015","F","East Anglian Region","A Level or Equivalent","10-20","0-35","0","120","N","Pass"
"BBB","2013J","594038","F","East Anglian Region","A Level or Equivalent","10-20","35-55","0","60","N","Fail"
"BBB","2013J","594043","F","East Midlands Region","Lower Than A Level","30-40%","35-55","0","120","N","Withdrawn"
"BBB","2013J","594056","F","Scotland","A Level or Equivalent","20-30%","35-55","0","60","N","Pass"
"BBB","2013J","594456","F","North Western Region","Lower Than A Level","30-40%","0-35","0","60","N","Pass"
"BBB","2013J","594468","F","East Anglian Region","A Level or Equivalent","70-80%","35-55","0","60","Y","Pass"
"BBB","2013J","594497","F","Wales","Lower Than A Level","0-10%","0-35","0","60","N","Fail"
"BBB","2013J","594529","F","Yorkshire Region","Lower Than A Level","30-40%","35-55","0","120","Y","Distinction"
"BBB","2013J","594677","F","South West Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"BBB","2013J","594693","F","South West Region","Lower Than A Level","20-30%","35-55","0","120","N","Distinction"
"BBB","2013J","594697","F","West Midlands Region","A Level or Equivalent","80-90%","0-35","0","60","N","Fail"
"BBB","2013J","594762","F","London Region","A Level or Equivalent","20-30%","0-35","0","120","N","Pass"
"BBB","2013J","594776","M","South Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"BBB","2013J","594845","M","London Region","Lower Than A Level","10-20","35-55","0","60","N","Fail"
"BBB","2013J","594928","F","South West Region","A Level or Equivalent","20-30%","0-35","0","120","N","Pass"
"BBB","2013J","595010","F","London Region","Lower Than A Level","40-50%","0-35","0","120","N","Fail"
"BBB","2013J","595047","F","East Midlands Region","Lower Than A Level","80-90%","0-35","0","180","N","Withdrawn"
"BBB","2013J","595094","F","Wales","Lower Than A Level","0-10%","0-35","0","60","N","Fail"
"BBB","2013J","595103","F","Scotland","Lower Than A Level","10-20","35-55","0","60","N","Pass"
"BBB","2013J","595138","F","London Region","HE Qualification","30-40%","0-35","0","60","N","Pass"
"BBB","2013J","595232","F","South Region","A Level or Equivalent","90-100%","0-35","0","180","N","Withdrawn"
"BBB","2013J","595241","M","South West Region","Lower Than A Level","30-40%","0-35","0","60","N","Fail"
"BBB","2013J","595295","F","South East Region","A Level or Equivalent","50-60%","0-35","0","60","N","Pass"
"BBB","2013J","595298","F","West Midlands Region","A Level or Equivalent","0-10%","0-35","0","60","N","Fail"
"BBB","2013J","595345","F","Scotland","HE Qualification","80-90%","35-55","0","60","N","Pass"
"BBB","2013J","595436","F","Wales","HE Qualification","10-20","0-35","0","90","N","Pass"
"BBB","2013J","595499","F","West Midlands Region","A Level or Equivalent","70-80%","0-35","0","60","Y","Fail"
"BBB","2013J","595509","M","South Region","A Level or Equivalent","20-30%","0-35","0","120","N","Fail"
"BBB","2013J","595570","F","South East Region","A Level or Equivalent","70-80%","0-35","0","60","N","Fail"
"BBB","2013J","595672","F","South Region","Lower Than A Level","60-70%","0-35","0","120","Y","Fail"
"BBB","2013J","595678","F","Wales","A Level or Equivalent","70-80%","0-35","0","60","N","Pass"
"BBB","2013J","595711","F","East Anglian Region","A Level or Equivalent","10-20","35-55","0","60","N","Fail"
"BBB","2013J","595818","F","West Midlands Region","Lower Than A Level","10-20","35-55","0","120","N","Pass"
"BBB","2013J","595854","F","Scotland","Lower Than A Level","10-20","0-35","0","60","Y","Pass"
"BBB","2013J","595874","F","West Midlands Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"BBB","2013J","595877","F","South East Region","A Level or Equivalent","30-40%","0-35","0","120","N","Fail"
"BBB","2013J","595925","F","South West Region","A Level or Equivalent","80-90%","35-55","0","60","N","Pass"
"BBB","2013J","596016","M","Yorkshire Region","Lower Than A Level","10-20","0-35","0","60","N","Fail"
"BBB","2013J","596017","F","Wales","A Level or Equivalent","20-30%","35-55","0","120","N","Pass"
"BBB","2013J","596041","F","West Midlands Region","A Level or Equivalent","10-20","0-35","0","120","N","Withdrawn"
"BBB","2013J","596100","F","West Midlands Region","Lower Than A Level","0-10%","0-35","0","60","N","Withdrawn"
"BBB","2013J","596107","F","Wales","Lower Than A Level","20-30%","0-35","0","60","N","Pass"
"BBB","2013J","596108","M","Wales","Lower Than A Level","30-40%","35-55","0","60","N","Pass"
"BBB","2013J","596114","F","Wales","HE Qualification","40-50%","35-55","0","60","N","Pass"
"BBB","2013J","596144","F","East Anglian Region","A Level or Equivalent","40-50%","0-35","0","90","N","Pass"
"BBB","2013J","596242","F","Wales","A Level or Equivalent","40-50%","35-55","0","60","N","Pass"
"BBB","2013J","596275","F","Wales","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"BBB","2013J","596305","F","East Anglian Region","Lower Than A Level","50-60%","35-55","0","60","N","Distinction"
"BBB","2013J","596360","M","London Region","HE Qualification","20-30%","0-35","0","60","N","Fail"
"BBB","2013J","596372","F","Wales","HE Qualification","70-80%","35-55","0","60","N","Pass"
"BBB","2013J","596390","F","Yorkshire Region","A Level or Equivalent","10-20","0-35","0","60","N","Pass"
"BBB","2013J","596417","F","West Midlands Region","A Level or Equivalent","0-10%","35-55","0","60","N","Pass"
"BBB","2013J","596451","F","East Anglian Region","A Level or Equivalent","90-100%","35-55","0","60","Y","Pass"
"BBB","2013J","596535","F","West Midlands Region","HE Qualification","70-80%","0-35","0","60","N","Pass"
"BBB","2013J","596596","F","Scotland","HE Qualification","80-90%","0-35","0","60","N","Fail"
"BBB","2013J","596677","F","West Midlands Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"BBB","2013J","596847","F","East Anglian Region","A Level or Equivalent","40-50%","35-55","0","120","N","Distinction"
"BBB","2013J","596849","F","Scotland","HE Qualification","50-60%","0-35","0","60","N","Fail"
"BBB","2013J","596892","F","East Anglian Region","Lower Than A Level","10-20","35-55","0","120","N","Fail"
"BBB","2013J","596897","F","Wales","HE Qualification","50-60%","0-35","0","60","N","Pass"
"BBB","2013J","596961","F","East Midlands Region","Lower Than A Level","10-20","35-55","0","60","N","Fail"
"BBB","2013J","596964","F","North Western Region","A Level or Equivalent","10-20","0-35","0","60","Y","Pass"
"BBB","2013J","597033","M","East Midlands Region","Lower Than A Level","20-30%","35-55","0","120","N","Fail"
"BBB","2013J","597050","M","East Midlands Region","Lower Than A Level","90-100%","0-35","0","60","N","Distinction"
"BBB","2013J","597078","M","North Western Region","A Level or Equivalent","10-20","35-55","0","60","N","Fail"
"BBB","2013J","597102","F","West Midlands Region","A Level or Equivalent","30-40%","0-35","0","60","N","Distinction"
"BBB","2013J","597255","F","East Midlands Region","A Level or Equivalent","20-30%","0-35","0","60","Y","Withdrawn"
"BBB","2013J","597286","F","Wales","A Level or Equivalent","0-10%","0-35","0","60","N","Distinction"
"BBB","2013J","597301","F","South West Region","Lower Than A Level","80-90%","0-35","0","120","N","Pass"
"BBB","2013J","597451","F","South East Region","A Level or Equivalent","40-50%","0-35","0","120","Y","Withdrawn"
"BBB","2013J","597532","F","South West Region","Lower Than A Level","60-70%","0-35","0","120","N","Withdrawn"
"BBB","2013J","597582","F","South West Region","Lower Than A Level","40-50%","35-55","0","60","N","Fail"
"BBB","2013J","597689","F","West Midlands Region","Lower Than A Level","80-90%","0-35","0","60","Y","Fail"
"BBB","2013J","597742","F","West Midlands Region","Lower Than A Level","50-60%","0-35","0","60","N","Pass"
"BBB","2013J","597790","F","Yorkshire Region","HE Qualification","50-60%","35-55","0","120","N","Pass"
"BBB","2013J","597866","F","North Region","Lower Than A Level","10-20","0-35","0","120","N","Fail"
"BBB","2013J","597878","F","Scotland","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"BBB","2013J","597886","F","South Region","Lower Than A Level","90-100%","0-35","0","120","N","Distinction"
"BBB","2013J","597894","F","London Region","A Level or Equivalent","10-20","0-35","0","120","N","Pass"
"BBB","2013J","598000","F","North Western Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"BBB","2013J","598202","F","Wales","Lower Than A Level","20-30%","35-55","0","60","Y","Fail"
"BBB","2013J","598230","F","Ireland","A Level or Equivalent","20-30%","35-55","0","60","N","Pass"
"BBB","2013J","598243","F","East Midlands Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"BBB","2013J","598252","F","Ireland","Lower Than A Level","0-10%","0-35","0","120","N","Pass"
"BBB","2013J","598253","F","Wales","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"BBB","2013J","598260","F","Ireland","A Level or Equivalent","20-30%","0-35","0","120","N","Withdrawn"
"BBB","2013J","598351","F","East Anglian Region","Lower Than A Level","50-60%","0-35","0","120","N","Pass"
"BBB","2013J","598462","F","South West Region","A Level or Equivalent","60-70%","35-55","0","120","N","Pass"
"BBB","2013J","598503","F","Scotland","Lower Than A Level","40-50%","35-55","0","60","N","Withdrawn"
"BBB","2013J","598538","F","Yorkshire Region","Lower Than A Level","30-40%","0-35","0","60","N","Fail"
"BBB","2013J","598562","M","East Anglian Region","Lower Than A Level","0-10%","0-35","0","60","N","Fail"
"BBB","2013J","598623","F","South East Region","Lower Than A Level","70-80%","0-35","0","60","N","Pass"
"BBB","2013J","598709","F","Yorkshire Region","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"BBB","2013J","598760","F","Wales","A Level or Equivalent","50-60%","0-35","0","90","N","Pass"
"BBB","2013J","598865","F","South Region","Lower Than A Level","50-60%","0-35","0","60","N","Pass"
"BBB","2013J","598883","F","East Anglian Region","A Level or Equivalent","40-50%","0-35","0","120","N","Distinction"
"BBB","2013J","598907","F","East Midlands Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"BBB","2013J","598914","F","South West Region","A Level or Equivalent","70-80%","0-35","0","120","N","Pass"
"BBB","2013J","598969","F","North Region","HE Qualification","80-90%","35-55","0","120","N","Pass"
"BBB","2013J","598986","F","London Region","Lower Than A Level","0-10%","35-55","0","60","N","Fail"
"BBB","2013J","599016","F","London Region","A Level or Equivalent","20-30%","0-35","0","60","Y","Pass"
"BBB","2013J","599037","F","South East Region","Lower Than A Level","40-50%","35-55","0","60","Y","Pass"
"BBB","2013J","599161","F","Scotland","Lower Than A Level","70-80%","35-55","0","120","N","Withdrawn"
"BBB","2013J","599230","F","South West Region","HE Qualification","60-70%","35-55","0","60","N","Distinction"
"BBB","2013J","599292","F","East Midlands Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"BBB","2013J","599402","F","North Region","A Level or Equivalent","70-80%","0-35","0","60","N","Pass"
"BBB","2013J","599423","F","London Region","Lower Than A Level","10-20","0-35","0","120","Y","Withdrawn"
"BBB","2013J","599432","F","East Anglian Region","A Level or Equivalent","0-10%","0-35","0","120","N","Withdrawn"
"BBB","2013J","599434","M","East Midlands Region","A Level or Equivalent","80-90%","0-35","0","60","N","Fail"
"BBB","2013J","599639","F","West Midlands Region","A Level or Equivalent","80-90%","35-55","0","120","N","Withdrawn"
"BBB","2013J","599640","F","South Region","Lower Than A Level","40-50%","35-55","0","120","N","Fail"
"BBB","2013J","599644","F","Wales","Lower Than A Level","10-20","35-55","0","120","Y","Fail"
"BBB","2013J","599709","F","Wales","A Level or Equivalent","50-60%","0-35","0","120","N","Fail"
"BBB","2013J","599739","F","Yorkshire Region","Lower Than A Level","30-40%","35-55","0","60","N","Pass"
"BBB","2013J","599748","F","South East Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"BBB","2013J","599785","F","Scotland","HE Qualification","50-60%","35-55","0","60","N","Pass"
